id,route_id,stop_id,current_stop_in_route
4674,133,2739,34
2922,108,644,4
2729,106,669,20
4444,130,707,8
3389,118,604,19
8417,920,838,11
8337,914,3598,12
8840,934,4422,26
9133,948,3940,7
1884,19,1710,16
3907,124,5284,4
6436,246,4517,13
4144,127,3762,5
6457,246,1240,36
2368,102,1139,11
8160,909,3393,18
4398,130,638,5
6732,249,2288,17
7110,253,2489,13
2005,20,3228,35
7018,251,1248,39
4013,126,1140,2
5036,143,322,35
5362,147,1247,5
1214,11,1453,4
3537,119,1308,24
7430,259,587,2
2470,103,5186,9
911,7,1618,15
1642,16,1461,5
7240,255,451,26
6827,249,2793,24
6605,247,4739,34
4896,138,3057,4
5694,206,848,4
2640,105,670,11
3774,123,1704,1
7469,259,900,42
1549,14,3773,7
5069,143,2288,15
6360,246,613,8
7329,257,643,12
3866,124,5275,5
7760,607,212,6
2849,107,3757,32
5826,241,715,9
4623,133,320,16
7762,607,281,2
8975,937,4622,8
2247,23,1495,29
2762,106,4626,3
4875,137,1777,4
8783,931,3026,6
2820,107,94,3
5843,241,2828,14
4330,129,643,8
4463,130,3216,21
6874,250,2637,2
302,N,1178,6
575,3,1688,5
4185,127,1002,6
7595,319,5338,8
8561,924,4769,1
2463,103,235,2
7037,251,626,19
4079,126,1126,0
8657,927,3111,7
6755,249,5289,40
6876,250,4741,4
6249,245,543,13
1535,14,2497,0
7319,257,3069,2
3072,111,3123,1
684,4,1568,4
7113,253,1330,16
2753,106,5123,23
2056,21,2727,10
535,3,1490,28
2309,101,1139,4
3,A,4890,2
3321,116,1165,12
7743,602,3265,18
3334,117,913,9
3441,118,667,1
6698,248,3901,9
6406,246,868,22
6932,251,756,9
986,9,1569,8
1586,15,1550,12
5327,146,2291,19
5609,151,3144,0
817,6,1897,22
5580,151,2178,17
5697,206,4695,7
2387,102,4134,30
1478,13,1388,3
5917,241,613,13
7954,904,612,35
8093,908,3793,0
8234,911,764,17
8421,920,4666,3
197,D,5112,15
2285,100,432,7
4333,129,1329,11
8659,927,4478,9
8881,936,3668,10
9018,938,3866,1
1098,10,1516,20
1472,13,1433,4
7946,904,4594,27
8028,905,629,23
3596,120,533,10
8036,905,626,6
5635,152,2722,12
1392,13,1466,13
932,8,5127,9
1709,17,3458,30
3410,118,579,5
5542,150,756,11
847,6,2542,0
5865,241,1783,36
2991,111,2172,2
1030,9,2041,14
3756,122,670,1
4499,131,606,12
2749,106,646,14
5747,206,2784,18
8022,905,642,17
4209,128,5155,12
1043,10,1372,3
1998,20,1577,28
8758,931,4189,12
1391,13,1373,12
8339,914,4588,14
4590,132,247,20
3836,124,5125,9
1412,13,5231,18
665,4,2295,6
5930,241,3107,0
778,5,3099,6
7082,253,5273,22
6041,243,1045,21
7169,253,547,4
9071,941,2949,22
3986,126,4562,0
6484,247,5348,4
5802,241,2579,5
2568,104,3765,15
1153,10,2217,26
4489,131,759,2
3283,116,4652,7
1785,18,1615,16
9006,938,3888,6
245,K,2528,2
809,6,5310,14
2978,110,547,17
5276,145,4376,31
7191,255,2883,16
3906,124,2783,3
960,8,1680,2
403,2,1633,4
1782,18,2348,13
9166,958,992,16
830,6,3772,13
6277,245,97,41
811,6,2031,16
5046,143,5333,45
4355,129,4043,33
3385,118,779,15
6488,247,4044,8
8091,907,4429,18
7603,319,5296,16
2377,102,1339,20
8529,923,84,16
5602,151,623,19
5964,242,3526,2
5608,151,668,25
3461,118,5316,1
7488,259,3549,6
8187,909,4490,24
1256,11,2294,14
5154,144,4739,0
9101,947,4745,3
848,6,1360,1
6903,251,3567,7
5918,241,624,14
7995,904,4543,32
8080,907,4481,8
8936,936,2506,8
6895,250,4562,17
1343,12,1534,10
9088,947,3861,4
6515,247,403,35
621,4,1605,15
6212,245,197,2
6467,246,918,46
4133,127,3765,36
5888,241,4028,17
2537,103,5113,9
6523,247,863,5
8584,924,1086,24
8655,927,1791,5
5012,143,5284,11
4783,136,5284,4
6289,245,98,6
6444,246,508,21
6924,251,729,1
1501,14,1532,19
6303,245,669,26
8591,924,4259,2
3134,113,2290,5
5220,144,333,27
5508,149,1309,5
5955,241,652,16
8615,924,1819,26
2293,100,433,4
2297,100,5107,8
4806,136,3900,21
2296,100,441,7
4003,126,312,17
8859,934,2106,20
7392,259,335,4
3386,118,3899,16
3942,125,404,30
616,4,1429,10
1614,15,1622,18
4044,126,3890,10
6362,246,623,10
7628,319,1265,3
4545,132,817,10
4375,129,1759,14
6081,243,202,23
7474,259,543,16
7348,257,3769,29
8490,921,4432,22
6130,243,3516,15
1532,14,1396,24
8763,931,4190,2
2685,106,4785,10
9150,958,3966,8
7850,612,4738,32
2514,103,5154,22
3392,118,4020,22
1816,18,5170,12
3446,118,940,33
3084,112,4406,6
1544,14,1632,9
1769,18,2540,0
4452,130,4714,16
2158,22,1599,18
516,3,1468,33
4439,130,2304,3
3003,111,5109,4
999,9,1660,21
3120,112,3813,19
345,1,1673,16
4238,128,5168,16
3724,122,1865,2
8333,914,3631,8
8843,934,4640,2
7015,251,1313,36
2670,106,4517,12
8606,924,2506,17
6875,250,33,3
3009,111,669,10
3594,120,534,8
6782,249,178,12
81,A,4652,1
7625,319,1153,38
6112,243,422,14
7738,602,814,13
7770,607,4874,10
518,3,1689,35
4215,128,203,18
6064,243,3077,6
422,2,3520,15
1898,19,2032,7
6961,251,839,25
8166,909,3392,3
274,N,614,10
7589,319,4890,2
8143,909,5347,1
5927,241,611,19
3279,116,634,3
9095,947,4744,11
6622,247,669,20
8985,937,143,17
3693,122,1026,16
4679,133,1264,1
6802,249,849,32
1597,15,2736,1
7162,253,4562,25
43,A,390,29
2071,21,2541,25
7467,259,2734,40
648,4,1448,2
6234,245,1273,24
7195,255,3537,20
4190,127,948,12
6991,251,394,55
8047,905,3761,17
3033,111,708,34
2644,105,675,15
3833,124,441,6
8205,911,1191,15
3489,119,205,25
6287,245,1125,4
8043,905,4844,13
4801,136,2863,16
6133,243,1958,43
3222,115,575,12
4697,134,5259,10
4183,127,5284,4
4992,143,670,1
7008,251,2953,29
7893,903,1766,16
7940,904,3605,21
3735,122,205,13
4818,136,2919,1
5110,143,3225,12
2571,104,3130,18
2330,101,89,3
1468,13,1667,5
2184,22,1624,19
1916,19,1535,18
2938,110,860,12
8967,937,4196,17
8420,920,4663,2
838,6,2493,0
7081,253,1981,21
2788,107,2725,25
2864,107,378,47
321,N,623,14
4447,130,3460,11
5271,145,3551,26
1533,14,2493,0
6906,251,1967,10
6164,244,1312,19
177,D,610,19
3139,113,2038,10
6689,248,3890,9
7160,253,1165,23
4939,142,167,38
6720,249,3807,5
6620,247,2784,18
1270,12,3522,4
3672,121,636,22
4226,128,786,4
7095,253,509,35
3762,122,5151,15
5006,143,674,5
4402,130,697,9
6546,247,816,28
7077,253,192,17
8155,909,3800,13
2957,110,3551,14
8831,934,3709,17
4302,128,625,8
5092,143,1142,38
1033,9,2496,17
5345,146,1277,14
8721,930,2792,11
6978,251,5267,42
8927,936,4559,34
6354,246,546,2
377,2,5312,2
2988,110,668,27
4947,142,5348,4
5660,152,3235,12
7285,257,3890,8
262,K,1165,7
4693,134,1308,6
8276,913,3812,5
8605,924,2286,16
1788,18,1596,19
9188,967,4745,4
2223,23,5301,5
4161,127,4748,22
8990,938,4201,0
83,A,4714,3
7414,259,4922,26
3235,115,3455,5
592,4,2820,16
3588,120,4264,2
4521,131,668,22
6201,244,3541,25
7662,319,4604,37
1424,13,5302,1
1576,15,1474,2
2408,102,3926,17
2966,110,4562,0
1218,11,2822,8
6388,246,16,4
4028,126,394,30
1641,16,3908,4
3829,124,3020,2
5489,149,4741,20
4306,128,655,20
3028,111,1901,29
5527,150,735,10
2289,100,3271,11
1251,11,1535,11
190,D,685,16
4006,126,326,20
4888,138,142,3
8360,914,3619,1
612,4,5269,6
8805,933,1716,3
7609,319,3757,22
7768,607,4876,8
4438,130,2274,2
6195,244,2172,19
2018,20,1680,1
3475,119,277,11
5238,144,948,10
6380,246,5338,8
7345,257,4890,2
8078,907,4708,10
4560,132,2722,25
2139,22,1572,24
4227,128,199,5
7536,315,875,14
57,A,2863,12
476,3,1431,28
106,D,1188,11
5901,241,1277,32
4690,134,2783,3
207,K,4562,0
4821,136,2528,4
4455,130,644,11
3685,122,817,8
9123,948,3982,12
9191,967,4475,7
6136,243,814,19
591,4,3524,15
8892,936,716,21
9016,938,3869,14
3344,117,4043,1
4780,136,670,1
8571,924,709,11
1000,9,1449,22
7410,259,1901,22
230,K,815,13
2802,107,5262,39
1830,18,1534,10
3337,117,3764,12
6952,251,3460,16
8379,917,151,7
8052,905,4953,0
8094,908,1782,1
861,7,1388,8
6776,249,3799,6
7891,903,2527,14
6220,245,788,10
2202,23,1551,10
5530,150,2375,13
3932,125,317,20
2844,107,5276,27
3846,124,301,19
3236,115,576,6
8452,921,711,8
8963,937,2180,13
5079,143,3567,25
6325,245,2538,2
2481,103,4109,20
6740,249,870,25
1066,10,1577,26
3128,112,4738,25
6411,246,3518,27
5045,143,3556,44
3355,117,146,12
5174,144,499,14
7998,904,3665,36
3326,117,1704,1
3858,124,5255,31
3374,118,1160,4
4359,129,4037,37
5915,241,2554,16
2405,102,108,14
5589,151,716,6
4748,134,4101,12
6764,249,4031,49
5652,152,284,4
7930,904,750,11
6044,243,4808,24
7604,319,5276,17
1397,13,1902,3
1751,18,1536,1
6845,249,327,1
8992,938,3056,2
3155,113,345,5
1112,10,1371,34
7569,315,616,17
1531,14,1561,23
6558,247,4646,40
8806,933,1332,4
2599,104,4266,5
7207,255,1233,6
1180,11,5269,6
8644,924,3622,33
3148,113,4825,19
4832,136,2855,15
8263,913,4407,11
6565,247,698,6
1662,16,1624,18
1954,20,1565,24
8076,907,4455,8
8005,905,5354,0
72,A,613,27
4065,126,918,31
7351,257,1270,32
8777,931,4544,18
965,8,1523,7
9024,941,4922,1
1307,12,1367,19
5269,145,1983,24
5229,144,684,3
3509,119,1319,45
5337,146,481,6
3026,111,4893,27
246,K,3760,3
2716,106,5195,16
2101,21,1612,18
7812,612,357,22
8633,924,1097,4
5215,144,314,22
4267,128,1030,7
8058,905,4954,25
6076,243,1138,18
6964,251,3516,28
5646,152,1951,23
6313,245,439,8
463,3,2726,15
1080,10,1664,2
8524,923,1712,11
4049,126,301,15
5689,152,205,20
8265,913,3834,13
8703,930,647,9
7461,259,486,33
4904,142,648,3
1162,10,1708,8
5905,241,607,36
3694,122,3518,17
61,A,307,16
2019,20,1560,2
7544,315,556,7
776,5,4250,4
6020,243,3104,0
7204,255,3760,3
2073,21,2055,1
4965,142,4451,22
7917,903,4275,18
8598,924,3605,9
8669,927,4508,1
372,1,2496,0
5461,149,5190,13
6018,242,508,23
1593,15,1449,19
7109,253,874,12
3495,119,1161,31
3560,119,4706,23
5188,144,2792,28
5090,143,1307,36
702,5,1515,5
410,2,1419,11
528,3,2958,11
1215,11,1523,5
2619,105,1318,3
2269,23,3521,16
5698,206,4704,8
4332,129,3265,10
4243,128,1176,21
6530,247,3890,12
7510,310,5224,3
68,A,1244,23
3244,115,584,14
5887,241,299,16
2462,103,242,1
2763,107,3139,0
3157,113,351,7
5364,147,1246,1
4854,136,205,20
7144,253,185,50
4430,130,711,22
2331,101,87,4
2745,106,623,10
4170,127,3418,31
6560,247,4647,1
1595,15,2735,21
6829,249,205,26
719,5,2819,11
1982,20,2295,12
9210,967,4634,8
5559,151,1900,13
904,7,1364,24
1809,18,2356,5
4199,128,4890,2
8845,934,3671,4
188,D,638,14
6101,243,2953,3
6669,248,2285,25
1274,12,1636,8
3708,122,204,12
2035,20,1517,8
5331,146,2331,23
7041,251,668,23
5684,152,5296,8
864,7,3383,11
4497,131,1030,10
5201,144,1173,8
1906,19,1490,8
5799,241,197,2
7669,319,2791,1
4268,128,707,8
1672,16,1682,4
301,N,1244,5
2336,101,95,9
2821,107,1025,4
4345,129,785,23
4837,136,204,20
5751,206,3103,0
6481,247,3386,1
7518,310,4051,4
8485,921,775,17
1900,19,1596,9
3595,120,537,9
5752,240,1782,0
7509,310,4137,2
4550,132,4269,15
2317,101,102,12
3891,124,442,30
7803,612,4393,13
7678,319,701,44
2389,102,2998,32
8621,924,4555,28
3712,122,198,16
8959,937,791,9
3943,125,403,31
1802,18,4065,33
2553,104,4562,0
8041,905,670,11
4464,130,3124,22
6540,247,3526,22
5709,206,789,19
3830,124,423,3
3460,118,939,7
4895,138,143,3
3860,124,5307,33
3336,117,912,11
2444,102,643,4
6329,245,466,6
7897,903,2919,1
790,5,1532,4
3187,114,2955,14
4480,131,3420,15
3163,113,1215,13
1735,17,2031,20
4884,137,4201,11
2057,21,1516,11
7605,319,1791,18
142,D,380,25
2732,106,2783,3
2353,101,5285,1
7732,602,3107,8
643,4,1527,12
455,3,1487,7
5846,241,707,17
6117,243,3020,2
3987,126,670,1
5632,152,5288,9
6743,249,4704,28
6451,246,301,30
3143,113,352,14
4684,133,3794,2
5717,206,2776,2
4071,126,2173,6
7060,253,3790,0
7085,253,240,25
4134,127,3927,37
8498,921,3196,30
4582,132,1865,12
6005,242,1819,10
1815,18,5176,11
3851,124,2262,24
4972,142,240,29
5790,241,3235,7
6580,247,3517,21
6615,247,1307,13
6610,247,284,8
4625,133,480,18
3653,121,1901,2
4182,127,2783,3
6662,248,3516,17
2206,23,4667,14
1699,17,2033,20
6271,245,951,35
9017,938,3868,15
707,5,1375,10
8112,908,4727,19
8437,921,4659,7
8321,914,4535,28
36,A,1962,22
1718,17,1569,8
4107,127,3901,10
1300,12,1616,12
420,2,5311,21
4120,127,5157,23
3901,124,2173,31
6545,247,1177,27
7793,612,4827,3
8067,907,1967,8
953,8,1623,18
1021,9,1903,18
6266,245,1139,30
9,A,779,8
2322,101,82,17
2794,107,5289,31
2979,110,545,18
2868,107,387,51
8025,905,4715,20
1736,17,2041,21
5003,143,3540,2
5861,241,29,32
2482,103,106,21
7934,904,4534,15
8163,909,4387,21
3613,121,625,8
7324,257,1161,7
3496,119,652,32
1917,19,5165,12
3357,117,3057,14
4091,127,4739,0
8387,917,4166,1
3312,116,642,4
3683,122,640,6
3015,111,636,16
5716,206,2516,1
7141,253,3231,47
5127,143,1318,3
7221,255,5308,20
7088,253,849,28
1250,11,1447,10
7286,257,1269,9
3633,121,2696,4
2543,103,2174,2
8999,938,4173,9
3727,122,5347,5
7389,259,3834,1
2711,106,5275,11
76,A,1186,34
2576,104,113,5
5490,149,1277,21
2110,21,1633,4
6443,246,3517,20
5786,241,275,3
4542,132,636,7
6557,247,700,39
1607,15,1612,17
7251,255,3794,2
1253,11,1533,11
745,5,1522,7
2383,102,84,26
2303,101,5284,4
5065,143,2330,11
5634,152,1791,11
4811,136,3759,26
2363,102,124,6
6790,249,5260,20
6624,247,644,11
8451,921,709,7
1539,14,3525,4
2947,110,3517,4
1759,18,1397,9
4688,134,670,1
2065,21,1599,19
4673,133,4568,33
5256,145,549,11
6837,249,4739,57
2137,22,1354,22
7978,904,2279,15
5950,241,201,6
6205,244,3540,2
4336,129,2783,14
880,7,1451,1
6846,249,1267,2
7002,251,2815,22
716,5,1429,8
3531,119,5338,18
5032,143,3815,31
6452,246,3557,31
7553,315,568,16
4609,133,1332,2
8972,937,4163,5
9114,948,142,3
6702,248,284,13
5160,144,3836,6
542,3,2817,13
3714,122,3547,18
6447,246,2816,26
3138,113,2036,9
306,N,3461,10
3687,122,964,10
4276,128,3013,16
3717,122,5288,21
7606,319,2722,19
8494,921,764,26
4696,134,5276,9
7350,257,507,31
7896,903,5107,0
9162,958,4023,12
667,4,2818,8
967,8,1438,9
1758,18,2818,8
2321,101,1025,16
7739,602,964,14
825,6,4250,8
2346,101,979,19
343,1,4758,14
1347,12,1612,17
1829,18,1564,9
298,N,3526,2
3380,118,4604,10
4102,127,2733,5
4606,132,1308,2
1092,10,1383,14
6259,245,5151,23
8215,911,2927,25
2916,108,636,15
8506,921,609,38
4198,128,667,1
7066,253,187,6
5581,151,2871,18
5854,241,1753,25
4833,136,2262,16
5483,149,4571,14
8125,908,684,13
8821,934,3247,7
413,2,1609,14
3574,120,520,5
5384,148,2831,12
7090,253,1026,30
8072,907,3861,4
9082,941,5368,11
1912,19,1612,14
4165,127,305,26
2563,104,2479,10
2598,104,1160,5
1240,11,2818,8
2384,102,3077,27
137,D,396,20
1285,12,2358,19
4109,127,306,12
7955,904,611,36
7717,602,544,14
8002,904,3746,36
4847,136,3218,30
3676,121,2304,3
6173,244,3517,28
3697,122,2877,1
5444,149,609,11
6971,251,2877,35
4851,136,2784,6
5706,206,2876,16
2372,102,3925,15
2450,102,1004,10
2623,105,627,7
3159,113,1217,9
7534,315,4517,12
5867,241,314,38
2251,23,1359,33
3889,124,439,28
4476,131,605,11
4274,128,615,14
2586,104,2784,15
3488,119,1307,24
4484,131,761,19
2001,20,1424,31
5307,145,575,31
1353,12,1680,1
9054,941,745,1
629,4,1436,23
7602,319,2885,15
5562,151,874,16
1315,12,3459,1
3503,119,4715,39
8820,934,728,6
4151,127,1140,12
2076,21,3908,4
5323,146,508,15
2764,107,1260,1
6022,243,2877,2
3050,111,606,9
2533,103,654,5
360,1,1602,10
6456,246,2262,35
6735,249,3104,20
6887,250,5173,15
5749,206,669,20
7257,255,2331,8
7289,257,3763,12
8882,936,1731,11
4644,133,2301,6
992,9,1417,14
4620,133,3815,13
5540,150,2013,9
401,2,1448,2
6430,246,4652,7
7098,253,803,0
1620,16,1667,5
3711,122,200,15
1527,14,1579,19
2657,105,669,9
9030,941,567,7
761,5,1397,12
2747,106,626,12
4142,127,3926,3
5156,144,334,2
3624,121,2013,19
510,3,4773,27
8206,911,2280,16
7769,607,4875,9
3232,115,837,2
6598,247,380,41
1749,17,2497,17
3852,124,1240,25
5734,206,869,19
8122,908,688,10
9039,941,3641,16
2618,105,4890,2
8761,931,1093,0
3484,119,5297,20
3806,123,980,7
4030,126,393,32
1959,20,1632,29
4419,130,627,11
7600,319,1309,13
1039,9,1523,6
5017,143,1306,16
7654,319,5151,29
2505,103,3930,13
5885,241,2863,14
6489,247,3802,9
1332,12,1343,21
6217,245,1809,7
1738,17,1624,23
5014,143,212,13
3064,111,1313,23
5132,143,4715,8
5828,241,51,11
8725,930,4646,15
9206,967,275,4
9109,947,1963,11
2345,101,3931,18
6752,249,5255,37
7296,257,2816,19
733,5,2497,0
739,5,2537,1
740,5,1469,2
1027,9,2497,0
6409,246,2815,25
5070,143,481,16
1113,10,5311,35
4961,142,5346,18
5205,144,818,12
7201,255,2329,0
4400,130,645,7
610,4,1409,4
993,9,2958,15
134,D,507,17
1144,10,2959,5
4262,128,2274,2
2981,110,5112,20
3670,121,3124,26
3886,124,3892,25
4630,133,452,23
6293,245,105,10
4647,133,1982,9
4627,133,2858,20
27,A,2815,13
5791,241,2725,8
7506,259,2732,42
5758,240,4894,6
6015,242,2954,20
8372,917,2714,0
8950,937,4253,0
7744,602,652,19
5053,143,803,52
2604,104,1165,10
1161,10,2033,7
102,D,4715,7
2902,108,3776,1
1134,10,1612,29
3399,118,3548,29
8048,905,680,18
748,5,1420,10
6056,243,88,36
163,D,1071,5
1024,9,1628,21
9014,938,3864,12
5366,147,2302,3
3606,121,3123,1
3180,114,2310,7
4282,128,623,14
6371,246,509,1
1114,10,1627,36
8288,913,4287,17
319,N,613,12
9033,941,2115,10
4849,136,127,4
2661,106,684,3
4034,126,4734,36
1623,16,4898,8
4587,132,5191,17
6167,244,2028,22
6533,247,2284,15
786,5,1454,17
8869,934,4529,19
705,5,1408,8
9063,941,2941,11
6333,245,2954,36
7588,319,667,1
1619,16,1528,4
1547,14,1611,5
3158,113,3817,8
4923,142,4785,22
837,6,1496,20
6944,251,3196,8
7596,319,2783,9
526,3,1522,7
3434,118,666,29
8868,934,4548,18
6608,247,948,6
6717,249,337,2
8386,917,3478,14
5167,144,3414,7
6708,248,205,19
3741,122,236,19
8054,905,5367,2
8355,914,4517,30
8551,923,4584,17
8910,936,3650,13
8012,905,674,7
8284,913,1934,13
650,4,1414,4
6613,247,1240,11
1358,12,1433,7
4100,127,899,3
8619,924,2489,30
7380,257,1142,14
7613,319,278,26
2395,102,4133,4
8151,909,3803,9
7800,612,4402,10
937,8,5128,2
8018,905,667,13
6779,249,3802,9
2304,101,5150,5
8741,931,2113,15
2848,107,271,31
4147,127,116,8
9216,967,4744,14
597,4,1631,21
5392,148,5297,20
1649,16,1504,12
6116,243,424,1
7996,904,4539,33
3051,111,603,10
4678,133,3782,31
9179,958,895,6
5733,206,4571,18
2801,107,3801,38
2416,102,122,25
5520,150,760,3
2535,103,815,7
5344,146,4741,13
8866,934,3415,27
86,A,644,6
5962,242,3102,0
6048,243,3009,28
3920,125,441,8
5834,241,2899,2
4386,129,824,25
7961,904,2489,42
1616,16,1680,1
3176,114,886,3
5209,144,5173,16
7373,257,1967,4
2069,21,2369,23
3391,118,3766,21
6189,244,3537,13
330,1,3214,1
5750,206,4562,21
4181,127,2174,2
5707,206,5281,17
6537,247,29,19
3747,122,1177,8
7984,904,3597,21
8324,914,4541,31
6131,243,3517,16
3087,112,2665,9
6382,246,5284,10
8512,921,3736,3
5889,241,3454,18
1177,11,1412,3
2628,105,1248,12
8600,924,3598,11
3359,117,4253,16
8513,923,4248,0
4303,128,1946,0
6177,244,509,1
5664,152,5274,16
4448,130,613,12
7950,904,2828,31
2573,104,3930,2
6460,246,5296,39
1963,20,1531,33
8789,931,4537,17
1138,10,1535,33
2258,23,1897,5
4513,131,613,14
7796,612,4398,6
2485,103,800,24
642,4,1666,11
3225,115,552,15
4776,134,3183,0
1189,11,1637,15
844,6,1421,25
5715,206,4053,0
6980,251,281,44
5432,148,191,29
7636,319,2861,11
5475,149,5297,6
1995,20,1384,25
7505,259,336,41
7773,607,1963,7
7573,315,623,21
5060,143,5322,6
5319,146,549,11
3124,112,335,23
3734,122,207,12
821,6,1453,4
4425,130,3461,17
7122,253,545,28
3939,125,1041,27
4816,136,1249,31
3043,111,2274,2
5578,151,717,15
8230,911,4432,13
4035,126,335,1
3370,118,2870,0
5537,150,3422,6
3742,122,4748,20
6392,246,785,8
3626,121,759,21
496,3,1559,13
4682,133,4376,3
1056,10,1581,16
1059,10,5287,19
4572,132,404,2
1615,16,2496,0
6082,243,207,24
8110,908,4726,17
1084,10,1432,6
3957,125,1040,5
8934,936,4594,6
1609,15,3903,19
5613,151,729,1
7700,345,4763,15
6955,251,1315,19
2703,106,3186,3
927,8,1682,4
8830,934,3706,16
9174,958,1704,1
4799,136,1239,14
3100,112,509,22
8793,933,2945,3
3046,111,2828,5
8065,907,3410,6
2955,110,1983,12
6555,247,3878,37
7411,259,607,23
8109,908,5351,16
5656,152,275,8
3820,123,80,21
4409,130,4647,1
7844,612,4395,23
8613,924,611,24
4453,130,626,17
5408,148,4695,5
2597,104,663,4
580,4,1644,4
527,3,4774,8
4248,128,3461,26
4857,136,281,15
6045,243,135,25
3485,119,2886,21
1183,11,1567,9
3408,118,3919,2
5662,152,1865,14
7623,319,378,36
2453,102,2784,29
3259,115,615,11
6835,249,669,32
8309,914,4593,16
6036,243,203,16
3420,118,606,15
1510,14,1448,2
1139,10,2493,34
8839,934,4639,25
743,5,2297,5
6030,243,5272,10
7070,253,132,10
4406,130,700,13
1076,10,1456,36
8388,917,4165,2
6549,247,638,31
8835,934,2076,21
406,2,3773,7
4353,129,3803,31
8611,924,707,22
5300,145,1795,24
5109,143,935,11
7660,319,651,35
3325,117,2714,0
5859,241,3517,30
6703,248,2855,14
7872,714,3265,4
7726,602,4876,6
6972,251,2816,36
2673,106,549,15
3364,117,1129,13
8044,905,4740,14
7177,255,1275,2
2899,108,3016,7
7444,259,1285,16
4658,133,3928,20
8292,913,4293,1
1798,18,2355,29
3798,123,16,25
6440,246,1330,17
1821,18,5115,17
5926,241,612,18
3590,120,1971,4
6223,245,2554,13
175,D,1901,17
6502,247,2722,22
6836,249,4562,33
3769,122,3104,28
7268,255,609,2
594,4,4041,18
268,N,647,4
5163,144,899,3
5351,146,560,20
5829,241,52,12
6734,249,487,19
4324,129,688,2
7559,315,557,7
6819,249,352,49
2038,20,2555,1
6967,251,29,31
4817,136,5107,0
8329,914,4534,4
3313,116,639,5
8539,923,2482,6
5556,151,603,10
9019,938,3865,2
3816,123,76,17
1430,13,5237,7
971,8,3521,13
7131,253,1141,37
7482,259,668,24
8856,934,4541,17
3655,121,610,4
3541,119,1791,28
4883,137,4144,11
6461,246,5347,40
448,3,2497,0
3824,123,1705,24
339,1,1667,10
7057,253,563,14
879,7,1484,26
2866,107,388,49
1660,16,3821,0
1849,19,3773,7
4008,126,125,5
7526,315,642,4
3789,123,3872,16
3161,113,2037,11
5358,147,2275,1
107,D,711,12
7538,315,4757,1
7551,315,3548,14
945,8,3522,10
2898,108,3839,6
8351,914,3460,26
8293,914,3142,0
6309,245,1218,4
7894,903,2920,17
8842,934,4423,1
5616,152,2174,2
7403,259,840,15
7450,259,1289,22
5695,206,870,5
7947,904,2286,28
3797,123,1764,24
2608,104,211,12
6361,246,624,9
6833,249,2784,30
6911,251,2262,15
9002,938,4655,2
9177,958,3889,4
2541,103,103,1
6428,246,630,5
676,4,1595,16
8286,913,4300,15
2754,106,3517,24
5968,242,1177,6
5504,149,670,1
7458,259,3517,30
2603,104,651,9
4510,131,607,3
7514,310,5217,7
2889,107,5296,8
7540,315,554,3
4329,129,637,7
8438,921,1298,8
4925,142,5296,24
678,4,2031,18
8981,937,1015,14
215,K,697,8
8365,914,2881,27
3739,122,231,17
2394,102,4135,3
3429,118,644,24
832,6,1612,15
3783,123,72,10
5207,144,658,14
7899,903,450,3
4341,129,206,19
3409,118,2950,3
2067,21,3907,21
3831,124,26,4
1283,12,1502,17
2562,104,123,9
7163,253,4021,0
7277,257,3183,0
4666,133,380,28
8514,923,4196,1
1312,12,4920,24
1335,12,1448,2
4064,126,3416,30
4949,142,3799,6
264,N,4562,0
28,A,317,14
8362,914,3678,3
1796,18,5188,27
3765,122,2173,18
6899,251,395,3
7631,319,1963,6
8070,907,404,2
2692,106,789,17
8955,937,1129,5
3660,121,3460,16
906,7,1475,26
1561,15,1551,7
1668,16,1622,4
6453,246,5267,32
6687,248,327,7
4604,132,212,0
984,9,1902,6
962,8,1625,4
3254,115,627,6
8521,923,3476,8
8075,907,4459,7
3550,119,281,37
4201,128,643,4
7231,255,3516,16
309,N,711,13
8748,931,3612,7
3219,115,2949,9
7406,259,1707,18
1041,10,1626,1
7344,257,667,1
6739,249,848,24
7789,607,669,15
66,A,35,21
4976,142,964,33
7401,259,2953,13
3598,120,1253,12
1264,11,1499,3
4683,133,4125,1
5181,144,1782,21
9044,941,4259,21
2299,101,4562,0
1577,15,1464,3
6685,248,393,5
2221,23,5246,3
2116,22,1481,1
9112,948,1704,1
6188,244,3534,12
8740,931,2115,14
2283,100,434,5
4351,129,177,29
7029,251,54,3
5042,143,1766,41
1721,17,2034,11
8533,923,4144,20
1031,9,1454,15
4846,136,116,29
5959,241,4706,17
6831,249,5151,28
6882,250,820,10
7914,903,4301,15
2919,108,1782,1
1367,12,1389,18
5359,147,4762,2
6317,245,467,12
8993,938,142,3
1524,14,4040,16
5043,143,2920,42
7493,259,935,11
145,D,3782,28
8987,937,1705,19
5860,241,508,31
7718,602,1330,15
7062,253,910,2
9086,947,404,2
2121,22,1600,6
7442,259,4915,14
7757,607,2783,3
5545,150,2696,14
2886,107,1309,5
5591,151,2274,8
8487,921,2246,19
3812,123,96,13
5810,241,119,13
5839,241,726,7
6091,243,1273,33
6581,247,508,22
3045,111,3415,4
7843,612,4403,22
8026,905,779,21
4119,127,5167,22
6415,246,3895,13
1362,12,1527,11
5135,143,3461,11
747,5,1548,9
2508,103,113,16
1831,18,1533,21
7086,253,1273,26
7992,904,1199,29
7465,259,928,38
5831,241,3045,14
3255,115,4715,7
